QIIME_ID	Domain	Supergroup	Division	Subdivision	Class	Order	Family	Genus	Species	Sub_Species	Confidence	trophic_mode
b65e71f1971b2b4be762a16243c06164	Eukaryota	TSAR	Stramenopiles	Bigyra	Bicoecea	Pseudodendromonadales	Pseudodendromonadales_X	Pseudodendromonadales_XX	Pseudodendromonadales_XX_sp.		0.9988417	Mixotroph
6fb390a16c6960d092962acc83edbe66	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Mamiellophyceae	Dolichomastigales	Crustomastigaceae	Crustomastigaceae-AB	Crustomastigaceae-AB_sp.		0.9999995	Phototroph
b5dd6e15bf3d5f01b6443f4fadd37114	Eukaryota	Obazoa	Opisthokonta	Fungi	Fungi_X	Fungi_XX	Fungi_XXX	Fungi_XXXX	Fungi_XXXX_sp.		0.9996829	Mixotroph
5cf48423dbbddeec1c1d8c2dad19f03c	Eukaryota	TSAR	Stramenopiles	Bigyra	Opalozoa	Opalozoa_X	MAST-12	MAST-12C	MAST-12C_sp.		1.0000000	Mixotroph
3c34a9bbca1c3a4afca5a160436f260e	Eukaryota	TSAR	Stramenopiles	Bigyra	Bicoecea	Pseudodendromonadales	Pseudodendromonadales_X	Pseudodendromonadales_XX	Pseudodendromonadales_XX_sp.		0.9975896	Mixotroph
a3567294afe17ecc163c33fc2051991e	Eukaryota	Obazoa	Opisthokonta	Fungi	NA	NA	NA	NA	NA	NA	0.9983584	Mixotroph
6bcba6a925ab885135a2c6b6455092de	Eukaryota	TSAR	Stramenopiles	Bigyra	Opalozoa	Opalozoa_X	MAST-12	MAST-12C	MAST-12C_sp.		1.0000000	Mixotroph
0f7d1f419a0c7ac04168354b8ead8a78	Eukaryota	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9999483	NA
bab4e124d1171981083179993b6a56c3	Eukaryota	TSAR	Stramenopiles	Bigyra	Bicoecea	Pseudodendromonadales	Pseudodendromonadales_X	Pseudodendromonadales_XX	Pseudodendromonadales_XX_sp.		0.9991549	Mixotroph
9289d3a3cd5fa0e84e2515202af66f7d	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Chrysophyceae_Cluster-II	Chrysophyceae_Cluster-II_X	Chrysophyceae_Cluster-II_XX	Chrysophyceae_Cluster-II_XX_sp.		0.9998065	Phototroph
0991d6deede5f5b111364c683908d0a3	Eukaryota	TSAR	Stramenopiles	Gyrista	Dictyochophyceae	Dictyochophyceae_X	Pedinellales	NA	NA	NA	0.9998207	Phototroph
f90f5fb1de1f238db664de732a860f9c	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Peridiniaceae	Peridinium	Peridinium_gatunense		0.9997662	Heterotroph
cdd82ce181f4ba3bdf8a05b7c8394515	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Apoikiales	Apoikiaceae	Apoikiospumella	Apoikiospumella_sp.		0.9953997	Phototroph
4db5cee1a23e734b16229b6ed9c0c3ef	Eukaryota	TSAR	Rhizaria	Cercozoa	Filosa-Sarcomonadea	Glissomonadida	Bodomorphidae	Bodomorpha	Bodomorpha_minima		0.9999266	Mixotroph
b28456bf09cbbd4c58190360ee4ba873	Eukaryota	TSAR	Alveolata	Ciliophora	Oligohymenophorea	Peritrichia_2	Sessilida	Vorticella	Vorticella_microstoma		0.9696563	Mixotroph
95c3b5c9ffda77d0d9d0f1de15ced817	Eukaryota	Obazoa	Opisthokonta	Fungi	Rozellomycota	Rozellomycota_X	Rozellomycota_XX	Rozellomycota_XXX	Rozellomycota_XXX_sp.		0.9999952	Mixotroph
d677de5ca5cf6b0ea10fdd5f878228d8	Eukaryota	TSAR	Rhizaria	Cercozoa	Cercozoa_X	Cercozoa_XX	Cercozoa_XXX	Cercozoa_XXXX	Cercozoa_XXXX_sp.		0.9928208	Mixotroph
a2448139d80d76e3d17755be5ee00b28	Eukaryota	TSAR	Stramenopiles	Gyrista	Dictyochophyceae	Dictyochophyceae_X	Pedinellales	NA	NA	NA	0.9990384	Phototroph
3d6ced1268aca339bb67e60b7b5cb7a3	Eukaryota	TSAR	Rhizaria	Cercozoa	Filosa-Imbricatea	Filosa-Imbricatea_X	Novel-clade-2	Novel-clade-2_X	Novel-clade-2_X_sp.		0.9618438	Mixotroph
60ffcdd7b4e1de549dfe389429b956f5	Eukaryota	Cryptista	Cryptophyta	Cryptophyta_X	Cryptophyceae	NA	NA	NA	NA	NA	1.0000000	Heterotroph
2fa2b798f27b1bfbbc9a26505471bc28	Eukaryota	Obazoa	Opisthokonta	Choanoflagellata	Choanoflagellatea	Choanoflagellatea_X	Choanoflagellata_XX_Clade-2	Sphaeroeca	NA	NA	0.9628071	Mixotroph
02051acb091e3207056a49b89649fc5c	Eukaryota	TSAR	Stramenopiles	Bigyra	Opalozoa	Opalozoa_X	MAST-12	MAST-12C	MAST-12C_sp.		1.0000000	Mixotroph
984c3fdd0a0d1f53c5461a02ada65746	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Paraphysomonadales	Lepidochromonadaceae	Lepidochromonas	Lepidochromonas_sp.		0.9870588	Phototroph
7b67636a90d653d4274143f18275863b	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Chrysophyceae_env_clade-I	Chrysophyceae_env_clade-I_X	Chrysophyceae_env_clade-I_XX	Chrysophyceae_env_clade-I_XX_sp.		1.0000000	Phototroph
b2de41f24d1ff8e0b58d6101819d89ff	Eukaryota	TSAR	Alveolata	Ciliophora	Oligohymenophorea	OLIGO4	OLIGO4_X	OLIGO4_XX	OLIGO4_XX_sp.		1.0000000	Mixotroph
f9bcfe600810895cd54613dd3ab5d56a	Eukaryota	Obazoa	Opisthokonta	Choanoflagellata	Choanoflagellatea	Choanoflagellatea_X	Choanoflagellatea_XX_Group_L	Choanoflagellatea_XXX_Group_L_X	Choanoflagellatea_XXX_Group_L_X_sp.		0.9914951	Mixotroph
690ea558ad52b3e184eb7c0bf02d11c9	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Trebouxiophyceae	NA	NA	NA	NA	NA	0.9973766	Phototroph
32cf0396086a45a056fa0845c38fd563	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Zygophlyctidales	Zygophlyctidaceae	Zygophlyctis	NA	NA	0.9693130	Mixotroph
3444b36d8dd4310f36cfcf7cd1ae734c	Eukaryota	Obazoa	Opisthokonta	Fungi	Aphelidiomycota	Aphelidiales	Aphelidiaceae	Aphelidium	Aphelidium_sp.		0.9999978	Mixotroph
f977921c0ee5411e3e0d05bb3d4ce993	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Mamiellophyceae	Monomastigales	Monomastigaceae	NA	NA	NA	0.8370773	Phototroph
d57bc90cbe19ea2178c1666e5f854fae	Eukaryota	TSAR	Stramenopiles	Bigyra	Opalozoa	Opalozoa_X	MAST-12	MAST-12C	MAST-12C_sp.		1.0000000	Mixotroph
0b3ff40dbfa1be5a88c698cf3f0642af	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiales_X	Rhizophydiales_XX	Rhizophydiales_XX_sp.		0.9438988	Mixotroph
bd5144f1f4af3b6c21837cd7eac8ada3	Eukaryota	TSAR	Alveolata	Ciliophora	Spirotrichea	Hypotrichia	NA	NA	NA	NA	0.9981342	Mixotroph
62f15c8d50cf93eb0662ed5d5105087d	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiales_X	Rhizophydiales_XX	Rhizophydiales_XX_sp.		0.9998057	Mixotroph
8b6be0bb89bf8b12a20279dd835e6006	Eukaryota	Obazoa	Opisthokonta	Fungi	NA	NA	NA	NA	NA	NA	0.9998898	Mixotroph
8f9fe8b909fc2fcdd5d8789fe2d50818	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Suessiaceae	Asulcocephalium	Asulcocephalium_miricentonis		0.9982573	Heterotroph
8aee02bcd7bb7a93ee8214c5116e4e4c	Eukaryota	Obazoa	Opisthokonta	Ichthyosporea	Ichthyophonida	Pseudoperkinsidae	Pseudoperkinsidae_X	Pseudoperkinsidae_XX	Pseudoperkinsidae_XX_sp.		0.8286992	NA
33246477a0af01c74ea817aa7c72f977	Eukaryota	TSAR	Stramenopiles	Gyrista	Bolidophyceae	Parmales	Parmales_X	Parmales_XX	Parmales_XX_sp.		0.9921188	Phototroph
65ca2a4503cf5b21816301b18a3dbf2a	Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	Sistotrema	Sistotrema_oblongisporum		0.8347033	Mixotroph
6d827396ffbb489a09ab02930817cdd6	Eukaryota	Obazoa	Opisthokonta	Fungi	Rozellomycota	Rozellomycota_X	Rozellomycota_XX	Rozellomycota_XXX	Rozellomycota_XXX_sp.		0.9999694	Mixotroph
7dd3f4e33dc777e171834c4429174f56	Eukaryota	TSAR	Rhizaria	Cercozoa	Filosa-Thecofilosea	Tectofilosida	Pseudodifflugiidae	Pseudodifflugiidae_X	Pseudodifflugiidae_X_sp.		0.9742466	Mixotroph
92b1f8d99ce47c0ba1a511bd5366a028	Eukaryota	TSAR	Rhizaria	Cercozoa	Filosa-Sarcomonadea	Glissomonadida	Sandonidae	Sandona	Sandona_sp.		0.9916717	Mixotroph
52f23f2ff659b9601e6a93bf256366ab	Eukaryota	Obazoa	Opisthokonta	Fungi	NA	NA	NA	NA	NA	NA	0.9885852	Mixotroph
5c5ab11269541a8831052a57937e2b95	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Mamiellophyceae	Dolichomastigales	Dolichomastigaceae	Dolichomastix	Dolichomastix_tenuilepis		0.9864585	Phototroph
93185f0290ed92a20bb91115ea64e58d	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Paraphysomonadales	Paraphysomonadales_X	Paraphysomonadales_XX	Paraphysomonadales_XX_sp.		0.9999999	Phototroph
abb5f23786a51316c8915cfe8667ee70	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Paraphysomonadales	Paraphysomonadaceae	Paraphysomonas	Paraphysomonas_solis		0.8565841	Phototroph
3f820cc0bb7e7e2609dbdf120b139d4a	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Cymbellaceae	Encyonopsis	Encyonopsis_sp.		0.7618643	Phototroph
9ebcaaa621ea3c05813c1e67e3013ae7	Eukaryota	Obazoa	Opisthokonta	Fungi	Fungi_X	Fungi_XX	Fungi_XXX	Fungi_XXXX	Fungi_XXXX_sp.		0.9536814	Mixotroph
302ea66a278f8ea1d476c5304695cf4a	Eukaryota	TSAR	Stramenopiles	Gyrista	Synchromophyceae	Synchromophyceae_X	Synchromophyceae_XX	Synchromophyceae_XXX	Synchromophyceae_XXX_sp.		1.0000000	Phototroph
4ce7da3ba3d077f5f91f08643a871e20	Eukaryota	Obazoa	Opisthokonta	Fungi	Rozellomycota	Rozellomycota_X	Rozellomycota_XX	Rozella	Rozella_allomycis		0.9569221	Mixotroph
a6e60ec3229fa1fb2255a502f70bdda4	Eukaryota	Obazoa	Opisthokonta	Fungi	Aphelidiomycota	Aphelidiales	Aphelidiaceae	Aphelidium	Aphelidium_sp.		1.0000000	Mixotroph
93337eb4e5cd29a5d2be7fb146032288	Eukaryota	Cryptista	Cryptophyta	Cryptophyta_X	Cryptophyceae	NA	NA	NA	NA	NA	0.9869928	Heterotroph
41138a96a1fa66cd280a2ae942324344	Eukaryota	TSAR	Alveolata	Ciliophora	Oligohymenophorea	Peniculia	Frontoniidae-1	Frontonia-1	Frontonia_leucas		0.9831026	Mixotroph
bb5bb7c83f679bf0f37dcbf800a528e9	Eukaryota	TSAR	Stramenopiles	Gyrista	Mediophyceae	Thalassiosirales	Stephanodiscaceae	NA	NA	NA	0.9662750	Phototroph
9e1e09155f7923ddf3bbccfe4206612f	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Paraphysomonadales	Paraphysomonadaceae	Paraphysomonas	Paraphysomonas_solis		0.7655651	Phototroph
4ff1951f162ba0caac31e11aaaed8eb7	Eukaryota	Obazoa	Opisthokonta	Ichthyosporea	Ichthyophonida	Ichthyophonidae	Amoebidianae	NA	NA	NA	0.9999575	NA
f5b26e5629baa33fb6f78dea2aa7e13e	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Chlorophyceae	Chlamydomonadales	Chlamydomonadales_X	NA	NA	NA	0.7261961	Phototroph
9e45ab6ea93f645a7f275185f49d145d	Eukaryota	TSAR	Alveolata	Ciliophora	Spirotrichea	Hypotrichia	Halteriidae	Halteria	Halteria_grandinella		0.8894832	Mixotroph
fc0b65da4fbd24b553bf3dc7a389fd05	Eukaryota	TSAR	Alveolata	Ciliophora	Oligohymenophorea	Hymenostomatia	Tetrahymenida	Tetrahymenida_X	Tetrahymenida_X_sp.		0.7180669	Mixotroph
eedcb55fc0a516f3af9ca05dcc027fc4	Eukaryota	TSAR	Alveolata	Ciliophora	Prostomatea	Prostomatea_X	Prostomatea_XX	Hexasterias	Hexasterias_problematica		0.9981577	Mixotroph
67ed186428c6a4d4f944fada40bb2e77	Eukaryota	TSAR	Rhizaria	Cercozoa	Filosa-Sarcomonadea	Glissomonadida	Glissomonadida_Clade-Y	Glissomonadida_Clade-Y_X	Glissomonadida_Clade-Y_X_sp.		0.9999964	Mixotroph
6195d7fe753b16e4f02404bef694111d	Eukaryota	TSAR	Rhizaria	Cercozoa	Cercozoa_X	Cercozoa_XX	Cercozoa_XXX	Cercozoa_XXXX	Cercozoa_XXXX_sp.		0.7408455	Mixotroph
82bd4c30af5d0944484a7dd4ed9730f6	Eukaryota	Obazoa	Opisthokonta	Fungi	Aphelidiomycota	Aphelidiales	Aphelidiaceae	Aphelidium	Aphelidium_sp.		0.8613572	Mixotroph
bacdd3537b8b6977ed638be1e75cd52f	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiales_X	Rhizophydiales_XX	Rhizophydiales_XX_sp.		0.8313049	Mixotroph
ee29893a600c15586047b6aa4cf9f458	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Chlorophyceae	Sphaeropleales	Sphaeropleales_X	NA	NA	NA	0.9999999	Phototroph
57a981c12ffa6cff97022a99bc27c597	Eukaryota	Cryptista	Cryptophyta	Cryptophyta_X	Cryptophyceae	Cryptomonadales	Cryptomonadales_X	Chilomonas	Chilomonas_insignis		0.9605614	Heterotroph
5ca98d18ef305bb255fda56f4c9c566a	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiales_X	Rhizophydiales_XX	Rhizophydiales_XX_sp.		0.7644234	Mixotroph
101ca3ca2137185f744c1d9bd1d20af3	Eukaryota	TSAR	Alveolata	Perkinsea	Perkinsida	Perkinsida_X	Perkinsida_XX	Perkinsida_XXX	Perkinsida_XXX_sp.		0.9991669	Mixotroph
08478608155ffc7e7ef4fa7a44777a18	Eukaryota	TSAR	Stramenopiles	Bigyra	Bicoecea	Pseudodendromonadales	Pseudodendromonadales_X	Pseudodendromonadales_XX	Pseudodendromonadales_XX_sp.		0.9899464	Mixotroph
1446356cea9e14bad7364accbc36b0f9	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Rhizophydiales	Rhizophydiales_X	Rhizophydiales_XX	Rhizophydiales_XX_sp.		0.9943473	Mixotroph
78ffc00e70407d5185df0b0bad15ff63	Eukaryota	Obazoa	Opisthokonta	Fungi	Rozellomycota	Rozellomycota_X	Rozellomycota_XX	Rozellomycota_XXX	Rozellomycota_XXX_sp.		0.9999333	Mixotroph
0c179bc00d6ff0ee882dd3d4328e0f6b	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Chlorophyceae	Oedogoniales	Oedogoniales_X	NA	NA	NA	0.9999999	Phototroph
48e1cf06dc8bd0e169fac42e722fb402	Eukaryota	TSAR	Rhizaria	Cercozoa	Filosa-Sarcomonadea	Cercomonadida	Paracercomonadidae	Paracercomonas	NA	NA	0.9489624	Mixotroph
c3334db9dd7c1566a37eb4b17be5c583	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Chromulinales	Chromulinales_X	Chromulinales_XX	Chromulinales_XX_sp.		0.9603924	Phototroph
807313fffd76c964df2cbf557ea3dfee	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Trebouxiophyceae	Chlorellales	Chlorellales_X	NA	NA	NA	1.0000000	Phototroph
bb84e37025fbb686d46102b3f1a7ce37	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Chlorophyceae	Chlamydomonadales	Chlamydomonadales_X	Carteria	NA	NA	0.7195084	Phototroph
78651039e67ef90a598363a011279a99	Eukaryota	TSAR	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Suessiaceae	Asulcocephalium	Asulcocephalium_miricentonis		0.8379948	Heterotroph
b38c4513fd32214d50476c555f65cdfd	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Chlorophyceae	Sphaeropleales	Sphaeropleales_X	NA	NA	NA	0.8077521	Phototroph
7863207784f3b364b7ea37b4ed29e655	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Achnanthales	Achnanthidiaceae	Achnanthidium	NA	NA	0.9984651	Phototroph
04e8a6189a2574bc584c5f6cd473448d	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Mamiellophyceae	Monomastigales	Monomastigaceae	Monomastigaceae_X	Monomastigaceae_X_sp.		0.8476770	Phototroph
06a9e0e3ce5f4ca7f416b68bb1603b27	Eukaryota	TSAR	Stramenopiles	Gyrista	Dictyochophyceae	Dictyochophyceae_X	Pedinellales	NA	NA	NA	0.9999948	Phototroph
b84fadced47254e59e49b47e83818b32	Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	NA	NA	0.9853040	Phototroph
b2f67d018a1abe688f445c4385c2d4bc	Eukaryota	TSAR	Alveolata	Perkinsea	Perkinsida	Perkinsida_X	Perkinsida_XX	Perkinsida_XXX	Perkinsida_XXX_sp.		1.0000000	Mixotroph
9a1f1ebb4edbb372cf5e44bdfa7da609	Eukaryota	TSAR	Stramenopiles	Bigyra	Opalozoa	Opalozoa_X	MAST-12	MAST-12_X	MAST-12_X_sp.		0.9999922	Mixotroph
1e813738b887e19d4640e045c8a3ea51	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Zygophlyctidales	Zygophlyctidaceae	Zygophlyctis	NA	NA	0.9955786	Mixotroph
54e699ab438550ab7fc7062bd0b1106e	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Chlorophyceae	NA	NA	NA	NA	NA	0.9297411	Phototroph
22e5b9c57bbb1663ba723e4edcebdea4	Eukaryota	TSAR	Alveolata	Ciliophora	Heterotrichea	Heterotrichea_X	Stentoridae	Stentor	Stentor_coeruleus		0.9761477	Mixotroph
8eb58274b77f72d22b61493189f54bd4	Eukaryota	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9981775	NA
84a521092a193ead6c16434ca7bbb36c	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Spizellomycetales	NA	NA	NA	NA	0.7640437	Mixotroph
4e86e21658cf6cfdf8115646d8da9236	Eukaryota	Obazoa	Opisthokonta	Fungi	NA	NA	NA	NA	NA	NA	0.8340176	Mixotroph
4cae4e0ff017bb5912a60f2723fb8655	Eukaryota	Obazoa	Opisthokonta	Fungi	Aphelidiomycota	Aphelidiales	Aphelidiaceae	Aphelidium	Aphelidium_sp.		1.0000000	Mixotroph
42e6f651bb9546a5f4d007af53fb9c27	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Paraphysomonadales	Paraphysomonadales_X	Paraphysomonadales_XX	Paraphysomonadales_XX_sp.		0.9997410	Phototroph
4e734c00d3bf0c5d0d6f28c9858a040c	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	Zygophlyctidales	Zygophlyctidaceae	Zygophlyctis	Zygophlyctis_sp.		0.9999983	Mixotroph
2aa8d7db72249f17c62bdc962131e95d	Eukaryota	TSAR	Stramenopiles	Bigyra	Bicoecea	Pseudodendromonadales	Pseudodendromonadales_X	Paramonas	Paramonas_globosa		0.7998144	Mixotroph
87e89a98f9cb165a77a5480f8ff10ffc	Eukaryota	TSAR	Rhizaria	Cercozoa	Filosa-Sarcomonadea	Glissomonadida	Allapsidae	Viridiraptor	Viridiraptor_sp.		0.8284127	Mixotroph
47f7016dc1cfd4dc8feb697bb27368ab	Eukaryota	Obazoa	Opisthokonta	Fungi	NA	NA	NA	NA	NA	NA	0.9989047	Mixotroph
b067391ad6b3b8e4b2bc01ed1308559e	Eukaryota	Obazoa	Opisthokonta	Choanoflagellata	Choanoflagellatea	Craspedida	Monosigidae_Group_O	Monosigidae_Group_O_X	Monosigidae_Group_O_X_sp.		1.0000000	Mixotroph
1b0ff451ec885b1da208af54200f49ba	Eukaryota	TSAR	Rhizaria	Cercozoa	Filosa-Sarcomonadea	Glissomonadida	Sandonidae	NA	NA	NA	0.9830129	Mixotroph
7e1c0323a91badeb609dfc6e5ced42dc	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Chrysophyceae_Cluster-I	Chrysophyceae_Cluster-I_X	Chrysophyceae_Cluster-I_XX	Chrysophyceae_Cluster-I_XX_sp.		0.9997268	Phototroph
6afaae06858e31c5f9b3b5787af52a67	Eukaryota	TSAR	Alveolata	Ciliophora	Litostomatea	Trichostomatia	Trichostomatia_X	Balantidium_1	Balantidium_ctenopharyngodonis		0.9999985	Mixotroph
b803053086c762397907b61b4f3e45d5	Eukaryota	Obazoa	Opisthokonta	Fungi	Opisthosporidia	Microsporida	Microsporida_X	Anisofilariata	Anisofilariata_chironomi		0.9999965	Mixotroph
7cf12d990804e2e1e6d76511446cb27b	Eukaryota	TSAR	Stramenopiles	Bigyra	Bicoecea	Pseudodendromonadales	Pseudodendromonadales_X	Pseudodendromonadales_XX	Pseudodendromonadales_XX_sp.		0.9999731	Mixotroph
4c5f0ad3d19fd074c13fe3b91f50cf66	Eukaryota	TSAR	Stramenopiles	Gyrista	Peronosporomycetes	Peronosporomycetes_X	Peronosporales	Pythium	NA	NA	0.7562206	Phototroph
470b266df583090fd2a4f6285d6345ce	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_XX	Chrysophyceae_XXX	Chrysophyceae_XXX_sp.		0.7897579	Phototroph
83ef6acb019da68e004e1f7432e10ec1	Eukaryota	Obazoa	Opisthokonta	Fungi	Fungi_X	Fungi_XX	Fungi_XXX	Fungi_XXXX	Fungi_XXXX_sp.		0.9346633	Mixotroph
a572def417ffa4702305e697fcbdb5a1	Eukaryota	TSAR	Rhizaria	Cercozoa	Filosa-Sarcomonadea	Glissomonadida	Sandonidae	Sandonidae_X	Sandonidae_X_sp.		0.8798206	Mixotroph
07dd8fd0f38713ac26be32adb7039a2f	Eukaryota	TSAR	Stramenopiles	Bigyra	Bicoecea	Pseudodendromonadales	Pseudodendromonadales_X	Pseudodendromonadales_XX	Pseudodendromonadales_XX_sp.		0.9972790	Mixotroph
d25c6882403348ee32384450201ee570	Eukaryota	Cryptista	Kathablepharidacea	Kathablepharida	Kathablepharidea	Kathablepharidida	Kathablepharidida_X	Kathablepharidida_XX	Kathablepharidida_XX_sp.		1.0000000	Mixotroph
0e164a56f8afcfa8b123350c85a79029	Eukaryota	Obazoa	Opisthokonta	Fungi	Basidiomycota	Agaricomycotina	Agaricomycetes	NA	NA	NA	0.9999903	Mixotroph
357d12949e1f1523e8b29d1bac44c6e3	Eukaryota	TSAR	Stramenopiles	Gyrista	Bolidophyceae	Parmales	Parmales_X	Parmales_XX	Parmales_XX_sp.		0.9878147	Phototroph
bb222da096552f3d68aa49858f82b0a7	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Chromulinales	Chromulinales_X	Chromulinales_XX	Chromulinales_XX_sp.		0.9984973	Phototroph
949458937e7db41ad56147568bc05f6f	Eukaryota	Obazoa	Opisthokonta	Fungi	Chytridiomycota	NA	NA	NA	NA	NA	0.7799142	Mixotroph
04ed57becec633ee7e4fd2ec3c747bd6	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Mamiellophyceae	Mamiellales	Mamiellaceae	Mamiella	Mamiella_gilva		0.9993195	Phototroph
a0b6b9e731b836090dfff10d14b31408	Eukaryota	Obazoa	Opisthokonta	Fungi	Rozellomycota	Rozellomycota_X	Rozellomycota_XX	Rozellomycota_XXX	Rozellomycota_XXX_sp.		0.9999996	Mixotroph
82cab0c261aeca9b9d17ba2b2cf29256	Eukaryota	Archaeplastida	Chlorophyta	Chlorophyta_X	Trebouxiophyceae	Chlorellales	Chlorellales_X	NA	NA	NA	0.9284897	Phototroph
346c297fe4e234e3a262e8fc392daad2	Eukaryota	TSAR	Rhizaria	Cercozoa	Filosa-Imbricatea	Thaumatomonadida	Thaumatomonadidae	Thaumatomastigidae	Thaumatomastigidae_sp.		1.0000000	Mixotroph
02759ed855f4f2db159c7067bf61c165	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Ochromonadales	Ochromonadaceae	Dinobryon	Dinobryon_balticum		0.8048642	Phototroph
f16d78fdd24dac74039e374e73388725	Eukaryota	Obazoa	Opisthokonta	Fungi	Fungi_X	Fungi_XX	Fungi_XXX	Fungi_XXXX	Fungi_XXXX_sp.		0.8434112	Mixotroph
662a28851f48a8980376d3d0426cadfd	Eukaryota	TSAR	Rhizaria	Cercozoa	Filosa-Thecofilosea	Cryomonadida	NA	NA	NA	NA	0.9926611	Mixotroph
d72c91d8e8a360297d0ef2f3c34d9837	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Chrysophyceae_env_clade-I	Chrysophyceae_env_clade-I_X	Chrysophyceae_env_clade-I_XX	Chrysophyceae_env_clade-I_XX_sp.		0.9999840	Phototroph
113a13d4cdccfce8782d6bb4b6e8d1cb	Eukaryota	TSAR	Alveolata	Perkinsea	Perkinsida	Perkinsida_X	Perkinsida_XX	Perkinsida_XXX	Perkinsida_XXX_sp.		0.9965696	Mixotroph
5bf6b6d7355ba649a2111abab1f637ae	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Chrysosaccales	NA	NA	NA	NA	0.9890548	Phototroph
cb8075f6e5d35dfa0b1d2a0deb8b3e13	Eukaryota	TSAR	Stramenopiles	Gyrista	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_XX	Chrysophyceae_XXX	Chrysophyceae_XXX_sp.		0.9915816	Phototroph
0e133b329534f7fae8f896cacf161929	Eukaryota	TSAR	Stramenopiles	Bigyra	Bicoecea	Pseudodendromonadales	Pseudodendromonadales_X	Pseudodendromonadales_XX	Pseudodendromonadales_XX_sp.		0.9885197	Mixotroph
6e3ec05887fd65f4a2d43e17a421e2cd	Eukaryota	Obazoa	Opisthokonta	Fungi	Fungi_X	Fungi_XX	Fungi_XXX	Fungi_XXXX	Fungi_XXXX_sp.		0.9131154	Mixotroph
f800d21e15cd75e4a14495394c3a1926	Eukaryota	TSAR	Alveolata	Ciliophora	Spirotrichea	Hypotrichia	NA	NA	NA	NA	0.9675921	Mixotroph
7eca079e16f8f2a512f779f51d6df3ce	Eukaryota	TSAR	Stramenopiles	Gyrista	Peronosporomycetes	Peronosporomycetes_X	Peronosporales	Pythium	NA	NA	0.8538327	Phototroph
