Feature ID	Taxon	Confidence
08f8f1a6c0f6a0b343466c8207dd8325	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Rhabdonematales;Tabellariaceae;Asterionella;Asterionella_formosa;	0.9502295946623501
5e2e51c59eb08bb89bc885cabdb8d3af	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Rhabdonematales;Tabellariaceae;Diatoma	0.9656392623095174
97c91f6e3db5a4fd51cb5a1ce4b81dcf	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Bacillariales;Bacillariaceae;Tryblionella	0.999495017764706
3c9a097f2cd0e55ddd8145e33386e385	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Bacillariales;Bacillariaceae;Nitzschia	0.7253250758750786
c3e61598eb3dc56a38db07168fd6b15b	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Bacillariales;Bacillariaceae;Nitzschia;Nitzschia_dissipata;	0.9815753373116165
5502d3f69a2355e433c9925642225378	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Bacillariales;Bacillariaceae;Nitzschia;Nitzschia_dissipata;	0.9867673091605274
761b35485f160c403a4281aeaf124675	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Bacillariales;Bacillariaceae;Hantzschia;Hantzschia_amphioxyss;	0.8832378022724096
7972adae51147dbc6929e2941d52009f	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Naviculales;Sellaphoraceae;Sellaphora	0.9895872258263284
1a685b8a78509f11036ae0cf628e74ea	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Naviculales;Naviculaceae;Hippodonta;Hippodonta_capitata;	0.8062123247753837
45f9a46fc1d6f3d7b127f1ec0e59702c	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Naviculales;Naviculaceae;Navicula	0.7690082579311336
c2d7de074bb42c59fa07fc25cec3db2d	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Naviculales;Naviculaceae;Navicula	0.934438130792481
5c49f7f8661a242c4a3c22fcbaa8d905	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula_sp.;	0.7789577613724339
364d42de9b2a95362a77ac5bde2631ef	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Naviculales;Naviculaceae;Navicula	0.8425962419708677
e2fd22716859d1ea5fd14856aa2d1092	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Rhopalodiales;Rhopalodiaceae;Rhopalodia;Rhopalodia_gibba;	0.8478910971737905
01d1ca5ae6a27d1d8a8f58824933532b	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Rhopalodiales;Rhopalodiaceae;Rhopalodia;Rhopalodia_gibba;	0.8377940069359816
f4f726fbdb1092b0ccd6609bea3667e7	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Rhopalodiales;Rhopalodiaceae;Rhopalodia;Rhopalodia_gibba;	0.9269257612085724
0f2e4129d0c8b39a92daa196254442c7	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Rhopalodiales;Rhopalodiaceae;Rhopalodia;Rhopalodia_gibba;	0.9141437273971526
0cb4c1e8c1b5dfc04252b4f11650d042	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Rhopalodiales;Rhopalodiaceae;Rhopalodia;Rhopalodia_gibba;	0.934102305064469
976f174462d62cc78cdaaa7b058cbc8f	Eukaryota	0.9971702348080699
880030db0b5827064c1325f46edcde62	Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae;Cryptomonadales	0.7363406154165351
3f1368736ad435c323b24c41cd71a05b	Eukaryota;TSAR;Alveolata;Ciliophora;Litostomatea;Haptoria_2;Haptoria_2_X;Chaenea;Chaenea_vorax;	0.7517191814966182
554bdf0bef986db53043485ae058041f	Eukaryota;Obazoa;Opisthokonta;Ichthyosporea;Ichthyophonida;Pseudoperkinsidae;Pseudoperkinsidae_X;Pseudoperkinsidae_XX;Pseudoperkinsidae_XX_sp.;	0.9999575537133727
f0efb5e66c60f3c379776411a24a8340	Eukaryota;Obazoa;Opisthokonta;Ichthyosporea;Ichthyophonida;Pseudoperkinsidae;Pseudoperkinsidae_X;Pseudoperkinsidae_XX;Pseudoperkinsidae_XX_sp.;	0.9999862235996442
72e3b940ee4580fb70c2c10f18e86759	Eukaryota;Obazoa;Opisthokonta;Ichthyosporea;Ichthyophonida;Pseudoperkinsidae;Pseudoperkinsidae_X;Pseudoperkinsidae_XX;Pseudoperkinsidae_XX_sp.;	0.9999936524719377
f4d1a852bff1ec377cbe1a3a62f28aba	Eukaryota;Obazoa;Opisthokonta;Ichthyosporea;Ichthyophonida;Pseudoperkinsidae;Pseudoperkinsidae_X;Pseudoperkinsidae_XX;Pseudoperkinsidae_XX_sp.;	0.9999979364913801
